index, name, memory.total [MiB], uuid
0, NVIDIA GeForce RTX 5090, 32607 MiB, GPU-ca089de7-ed5e-c061-5aa4-45f01f623520
1, NVIDIA GeForce RTX 5090, 32607 MiB, GPU-18795881-67a3-635e-6443-5a7249d989e5
2, NVIDIA GeForce RTX 5090, 32607 MiB, GPU-d30298da-eedd-e454-3a2c-0d1570c5c979
3, NVIDIA GeForce RTX 5090, 32607 MiB, GPU-2386ae5c-6bcf-3a3d-ae3c-7411f087e355
